trackId:ID,name,composer,milliseconds:int,bytes:int,unitPrice:float,:LABEL
track350,"How Many More Times","Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant",711836,23092953,0.99,Track
track351,"Debra Kadabra","Frank Zappa",234553,7649679,0.99,Track
track352,"Carolina Hard-Core Ecstasy","Frank Zappa",359680,11731061,0.99,Track
track353,"Sam With The Showing Scalp Flat Top","Don Van Vliet",171284,5572993,0.99,Track
track354,"Poofter's Froth Wyoming Plans Ahead","Frank Zappa",183902,6007019,0.99,Track
track355,"200 Years Old","Frank Zappa",272561,8912465,0.99,Track
track356,"Cucamonga","Frank Zappa",144483,4728586,0.99,Track
track357,"Advance Romance","Frank Zappa",677694,22080051,0.99,Track
track358,"Man With The Woman Head","Don Van Vliet",88894,2922044,0.99,Track
track359,"Muffin Man","Frank Zappa",332878,10891682,0.99,Track
track360,"Vai-Vai 2001",NULL,276349,9402241,0.99,Track
track361,"X-9 2001",NULL,273920,9310370,0.99,Track
track362,"Gavioes 2001",NULL,282723,9616640,0.99,Track
track363,"Nene 2001",NULL,284969,9694508,0.99,Track
track364,"Rosas De Ouro 2001",NULL,284342,9721084,0.99,Track
track365,"Mocidade Alegre 2001",NULL,282488,9599937,0.99,Track
track366,"Camisa Verde 2001",NULL,283454,9633755,0.99,Track
track367,"Leandro De Itaquera 2001",NULL,274808,9451845,0.99,Track
track368,"Tucuruvi 2001",NULL,287921,9883335,0.99,Track
track369,"Aguia De Ouro 2001",NULL,284160,9698729,0.99,Track
track370,"Ipiranga 2001",NULL,248293,8522591,0.99,Track
track371,"Morro Da Casa Verde 2001",NULL,284708,9718778,0.99,Track
track372,"Perola Negra 2001",NULL,281626,9619196,0.99,Track
track373,"Sao Lucas 2001",NULL,296254,10020122,0.99,Track
track374,"Guanabara","Marcos Valle",247614,8499591,0.99,Track
track375,"Mas Que Nada","Jorge Ben",248398,8255254,0.99,Track
track376,"Vôo Sobre o Horizonte","J.r.Bertami/Parana",225097,7528825,0.99,Track
track377,"A Paz","Donato/Gilberto Gil",263183,8619173,0.99,Track
track378,"Wave (Vou te Contar)","Antonio Carlos Jobim",271647,9057557,0.99,Track
track379,"Água de Beber","Antonio Carlos Jobim/Vinicius de Moraes",146677,4866476,0.99,Track
track380,"Samba da Bençaco","Baden Powell/Vinicius de Moraes",282200,9440676,0.99,Track
track381,"Pode Parar","Jorge Vercilo/Jota Maranhao",179408,6046678,0.99,Track
track382,"Menino do Rio","Caetano Veloso",262713,8737489,0.99,Track
track383,"Ando Meio Desligado","Caetano Veloso",195813,6547648,0.99,Track
track384,"Mistério da Raça","Luiz Melodia/Ricardo Augusto",184320,6191752,0.99,Track
track385,"All Star","Nando Reis",176326,5891697,0.99,Track
track386,"Menina Bonita","Alexandre Brazil/Pedro Luis/Rodrigo Cabelo",237087,7938246,0.99,Track
track387,"Pescador de Ilusões","Macelo Yuka/O Rappa",245524,8267067,0.99,Track
track388,"À Vontade (Live Mix)","Bombom/Ed Motta",180636,5972430,0.99,Track
track389,"Maria Fumaça","Luiz Carlos/Oberdan",141008,4743149,0.99,Track
track390,"Sambassim (dj patife remix)","Alba Carvalho/Fernando Porto",213655,7243166,0.99,Track
track391,"Garota De Ipanema","Vários",279536,9141343,0.99,Track
track392,"Tim Tim Por Tim Tim","Vários",213237,7143328,0.99,Track
track393,"Tarde Em Itapoã","Vários",313704,10344491,0.99,Track
track394,"Tanto Tempo","Vários",170292,5572240,0.99,Track
track395,"Eu Vim Da Bahia - Live","Vários",157988,5115428,0.99,Track
track396,"Alô Alô Marciano","Vários",238106,8013065,0.99,Track
track397,"Linha Do Horizonte","Vários",279484,9275929,0.99,Track
track398,"Only A Dream In Rio","Vários",371356,12192989,0.99,Track
track399,"Abrir A Porta","Vários",271960,8991141,0.99,Track
track400,"Alice","Vários",165982,5594341,0.99,Track
track401,"Momentos Que Marcam","Vários",280137,9313740,0.99,Track
track402,"Um Jantar Pra Dois","Vários",237714,7819755,0.99,Track
track403,"Bumbo Da Mangueira","Vários",270158,9073350,0.99,Track
track404,"Mr Funk Samba","Vários",213890,7102545,0.99,Track
track405,"Santo Antonio","Vários",162716,5492069,0.99,Track
track406,"Por Você","Vários",205557,6792493,0.99,Track
track407,"Só Tinha De Ser Com Você","Vários",389642,13085596,0.99,Track
track408,"Free Speech For The Dumb","Molaney/Morris/Roberts/Wainwright",155428,5076048,0.99,Track
track409,"It's Electric","Harris/Tatler",213995,6978601,0.99,Track
track410,"Sabbra Cadabra","Black Sabbath",380342,12418147,0.99,Track
track411,"Turn The Page","Seger",366524,11946327,0.99,Track
track412,"Die Die My Darling","Danzig",149315,4867667,0.99,Track
track413,"Loverman","Cave",472764,15446975,0.99,Track
track414,"Mercyful Fate","Diamond/Shermann",671712,21942829,0.99,Track
track415,"Astronomy","A.Bouchard/J.Bouchard/S.Pearlman",397531,13065612,0.99,Track
track416,"Whiskey In The Jar","Traditional",305005,9943129,0.99,Track
track417,"Tuesday's Gone","Collins/Van Zandt",545750,17900787,0.99,Track
track418,"The More I See","Molaney/Morris/Roberts/Wainwright",287973,9378873,0.99,Track
track419,"A Kind Of Magic","Roger Taylor",262608,8689618,0.99,Track
track420,"Under Pressure","Queen & David Bowie",236617,7739042,0.99,Track
track421,"Radio GA GA","Roger Taylor",343745,11358573,0.99,Track
track422,"I Want It All","Queen",241684,7876564,0.99,Track
track423,"I Want To Break Free","John Deacon",259108,8552861,0.99,Track
track424,"Innuendo","Queen",387761,12664591,0.99,Track
track425,"It's A Hard Life","Freddie Mercury",249417,8112242,0.99,Track
track426,"Breakthru","Queen",249234,8150479,0.99,Track
track427,"Who Wants To Live Forever","Brian May",297691,9577577,0.99,Track
track428,"Headlong","Queen",273057,8921404,0.99,Track
track429,"The Miracle","Queen",294974,9671923,0.99,Track
track430,"I'm Going Slightly Mad","Queen",248032,8192339,0.99,Track
track431,"The Invisible Man","Queen",238994,7920353,0.99,Track
track432,"Hammer To Fall","Brian May",220316,7255404,0.99,Track
track433,"Friends Will Be Friends","Freddie Mercury & John Deacon",248920,8114582,0.99,Track
track434,"The Show Must Go On","Queen",263784,8526760,0.99,Track
track435,"One Vision","Queen",242599,7936928,0.99,Track
track436,"Detroit Rock City","Paul Stanley; B. Ezrin",218880,7146372,0.99,Track
track437,"Black Diamond","Paul Stanley",314148,10266007,0.99,Track
track438,"Hard Luck Woman","Paul Stanley",216032,7109267,0.99,Track
track439,"Sure Know Something","Paul Stanley; Vincent Poncia",242468,7939886,0.99,Track
track440,"Love Gun","Paul Stanley",196257,6424915,0.99,Track
track441,"Deuce","Gene Simmons",185077,6097210,0.99,Track
track442,"Goin' Blind","Gene Simmons; S. Coronel",216215,7045314,0.99,Track
track443,"Shock Me","Ace Frehley",227291,7529336,0.99,Track
track444,"Do You Love Me","Paul Stanley; B. Ezrin; K. Fowley",214987,6976194,0.99,Track
track445,"She","Gene Simmons; S. Coronel",248346,8229734,0.99,Track
track446,"I Was Made For Loving You","Paul Stanley; Vincent Poncia; Desmond Child",271360,9018078,0.99,Track
track447,"Shout It Out Loud","Paul Stanley; Gene Simmons; B. Ezrin",219742,7194424,0.99,Track
track448,"God Of Thunder","Paul Stanley",255791,8309077,0.99,Track
track449,"Calling Dr. Love","Gene Simmons",225332,7395034,0.99,Track
track450,"Beth","S. Penridge; Bob Ezrin; Peter Criss",166974,5360574,0.99,Track
track451,"Strutter","Paul Stanley; Gene Simmons",192496,6317021,0.99,Track
track452,"Rock And Roll All Nite","Paul Stanley; Gene Simmons",173609,5735902,0.99,Track
track453,"Cold Gin","Ace Frehley",262243,8609783,0.99,Track
track454,"Plaster Caster","Gene Simmons",207333,6801116,0.99,Track
track455,"God Gave Rock 'n' Roll To You","Paul Stanley; Gene Simmons; Rus Ballard; Bob Ezrin",320444,10441590,0.99,Track
track456,"Heart of the Night",NULL,273737,9098263,0.99,Track
track457,"De La Luz",NULL,315219,10518284,0.99,Track
track458,"Westwood Moon",NULL,295627,9765802,0.99,Track
track459,"Midnight",NULL,266866,8851060,0.99,Track
track460,"Playtime",NULL,273580,9070880,0.99,Track
track461,"Surrender",NULL,287634,9422926,0.99,Track
track462,"Valentino's",NULL,296124,9848545,0.99,Track
track463,"Believe",NULL,310778,10317185,0.99,Track
track464,"As We Sleep",NULL,316865,10429398,0.99,Track
track465,"When Evening Falls",NULL,298135,9863942,0.99,Track
track466,"J Squared",NULL,288757,9480777,0.99,Track
track467,"Best Thing",NULL,274259,9069394,0.99,Track
track468,"Maria","Billie Joe Armstrong -Words Green Day -Music",167262,5484747,0.99,Track
track469,"Poprocks And Coke","Billie Joe Armstrong -Words Green Day -Music",158354,5243078,0.99,Track
track470,"Longview","Billie Joe Armstrong -Words Green Day -Music",234083,7714939,0.99,Track
track471,"Welcome To Paradise","Billie Joe Armstrong -Words Green Day -Music",224208,7406008,0.99,Track
track472,"Basket Case","Billie Joe Armstrong -Words Green Day -Music",181629,5951736,0.99,Track
track473,"When I Come Around","Billie Joe Armstrong -Words Green Day -Music",178364,5839426,0.99,Track
track474,"She","Billie Joe Armstrong -Words Green Day -Music",134164,4425128,0.99,Track
track475,"J.A.R. (Jason Andrew Relva)","Mike Dirnt -Words Green Day -Music",170997,5645755,0.99,Track
track476,"Geek Stink Breath","Billie Joe Armstrong -Words Green Day -Music",135888,4408983,0.99,Track
track477,"Brain Stew","Billie Joe Armstrong -Words Green Day -Music",193149,6305550,0.99,Track
track478,"Jaded","Billie Joe Armstrong -Words Green Day -Music",90331,2950224,0.99,Track
track479,"Walking Contradiction","Billie Joe Armstrong -Words Green Day -Music",151170,4932366,0.99,Track
track480,"Stuck With Me","Billie Joe Armstrong -Words Green Day -Music",135523,4431357,0.99,Track
track481,"Hitchin' A Ride","Billie Joe Armstrong -Words Green Day -Music",171546,5616891,0.99,Track
track482,"Good Riddance (Time Of Your Life)","Billie Joe Armstrong -Words Green Day -Music",153600,5075241,0.99,Track
track483,"Redundant","Billie Joe Armstrong -Words Green Day -Music",198164,6481753,0.99,Track
track484,"Nice Guys Finish Last","Billie Joe Armstrong -Words Green Day -Music",170187,5604618,0.99,Track
track485,"Minority","Billie Joe Armstrong -Words Green Day -Music",168803,5535061,0.99,Track
track486,"Warning","Billie Joe Armstrong -Words Green Day -Music",221910,7343176,0.99,Track
track487,"Waiting","Billie Joe Armstrong -Words Green Day -Music",192757,6316430,0.99,Track
track488,"Macy's Day Parade","Billie Joe Armstrong -Words Green Day -Music",213420,7075573,0.99,Track
track489,"Into The Light","David Coverdale",76303,2452653,0.99,Track
track490,"River Song","David Coverdale",439510,14359478,0.99,Track
track491,"She Give Me ...","David Coverdale",252551,8385478,0.99,Track
track492,"Don't You Cry","David Coverdale",347036,11269612,0.99,Track
track493,"Love Is Blind","David Coverdale/Earl Slick",344999,11409720,0.99,Track
track494,"Slave","David Coverdale/Earl Slick",291892,9425200,0.99,Track
track495,"Cry For Love","Bossi/David Coverdale/Earl Slick",293015,9567075,0.99,Track
track496,"Living On Love","Bossi/David Coverdale/Earl Slick",391549,12785876,0.99,Track
track497,"Midnight Blue","David Coverdale/Earl Slick",298631,9750990,0.99,Track
track498,"Too Many Tears","Adrian Vanderberg/David Coverdale",359497,11810238,0.99,Track
track499,"Don't Lie To Me","David Coverdale/Earl Slick",283585,9288007,0.99,Track
track500,"Wherever You May Go","David Coverdale",239699,7803074,0.99,Track
track501,"Grito De Alerta","Gonzaga Jr.",202213,6539422,0.99,Track
track502,"Não Dá Mais Pra Segurar (Explode Coração)",NULL,219768,7083012,0.99,Track
track503,"Começaria Tudo Outra Vez",NULL,196545,6473395,0.99,Track
track504,"O Que É O Que É ?",NULL,259291,8650647,0.99,Track
track505,"Sangrando","Gonzaga Jr/Gonzaguinha",169717,5494406,0.99,Track
track506,"Diga Lá; Coração",NULL,255921,8280636,0.99,Track
track507,"Lindo Lago Do Amor","Gonzaga Jr.",249678,8353191,0.99,Track
track508,"Eu Apenas Queria Que Voçê Soubesse",NULL,155637,5130056,0.99,Track
track509,"Com A Perna No Mundo","Gonzaga Jr.",227448,7747108,0.99,Track
track510,"E Vamos À Luta",NULL,222406,7585112,0.99,Track
track511,"Um Homem Também Chora (Guerreiro Menino)",NULL,207229,6854219,0.99,Track
track512,"Comportamento Geral","Gonzaga Jr",181577,5997444,0.99,Track
track513,"Ponto De Interrogação",NULL,180950,5946265,0.99,Track
track514,"Espere Por Mim; Morena","Gonzaguinha",207072,6796523,0.99,Track
track515,"Meia-Lua Inteira",NULL,222093,7466288,0.99,Track
track516,"Voce e Linda",NULL,242938,8050268,0.99,Track
track517,"Um Indio",NULL,195944,6453213,0.99,Track
track518,"Podres Poderes",NULL,259761,8622495,0.99,Track
track519,"Voce Nao Entende Nada - Cotidiano",NULL,421982,13885612,0.99,Track
track520,"O Estrangeiro",NULL,374700,12472890,0.99,Track
track521,"Menino Do Rio",NULL,147670,4862277,0.99,Track
track522,"Qualquer Coisa",NULL,193410,6372433,0.99,Track
track523,"Sampa",NULL,185051,6151831,0.99,Track
track524,"Queixa",NULL,299676,9953962,0.99,Track
track525,"O Leaozinho",NULL,184398,6098150,0.99,Track
track526,"Fora Da Ordem",NULL,354011,11746781,0.99,Track
track527,"Terra",NULL,401319,13224055,0.99,Track
track528,"Alegria; Alegria",NULL,169221,5497025,0.99,Track
track529,"Balada Do Louco","Arnaldo Baptista - Rita Lee",241057,7852328,0.99,Track
track530,"Ando Meio Desligado","Arnaldo Baptista - Rita Lee -  Sérgio Dias",287817,9484504,0.99,Track
track531,"Top Top","Os Mutantes - Arnolpho Lima Filho",146938,4875374,0.99,Track
track532,"Baby","Caetano Veloso",177188,5798202,0.99,Track
track533,"A E O Z","Mutantes",518556,16873005,0.99,Track
track534,"Panis Et Circenses","Caetano Veloso - Gilberto Gil",125152,4069688,0.99,Track
track535,"Chão De Estrelas","Orestes Barbosa-Sílvio Caldas",284813,9433620,0.99,Track
track536,"Vida De Cachorro","Rita Lee - Arnaldo Baptista - Sérgio Baptista",195186,6411149,0.99,Track
track537,"Bat Macumba","Gilberto Gil - Caetano Veloso",187794,6295223,0.99,Track
track538,"Desculpe Babe","Arnaldo Baptista - Rita Lee",170422,5637959,0.99,Track
track539,"Rita Lee","Arnaldo Baptista/Rita Lee/Sérgio Dias",189257,6270503,0.99,Track
track540,"Posso Perder Minha Mulher; Minha Mãe; Desde Que Eu Tenha O Rock And Roll","Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho",222955,7346254,0.99,Track
track541,"Banho De Lua","B. de Filippi - F. Migliaci - Versão: Fred Jorge",221831,7232123,0.99,Track
track542,"Meu Refrigerador Não Funciona","Arnaldo Baptista - Rita Lee - Sérgio Dias",382981,12495906,0.99,Track
track543,"Burn","Coverdale/Lord/Paice",453955,14775708,0.99,Track
track544,"Stormbringer","Coverdale",277133,9050022,0.99,Track
track545,"Gypsy","Coverdale/Hughes/Lord/Paice",339173,11046952,0.99,Track
track546,"Lady Double Dealer","Coverdale",233586,7608759,0.99,Track
track547,"Mistreated","Coverdale",758648,24596235,0.99,Track
track548,"Smoke On The Water","Gillan/Glover/Lord/Paice",618031,20103125,0.99,Track
track549,"You Fool No One","Coverdale/Lord/Paice",804101,26369966,0.99,Track
track550,"Custard Pie","Jimmy Page/Robert Plant",253962,8348257,0.99,Track
track551,"The Rover","Jimmy Page/Robert Plant",337084,11011286,0.99,Track
track552,"In My Time Of Dying","John Bonham/John Paul Jones",666017,21676727,0.99,Track
track553,"Houses Of The Holy","Jimmy Page/Robert Plant",242494,7972503,0.99,Track
track554,"Trampled Under Foot","John Paul Jones",336692,11154468,0.99,Track
track555,"Kashmir","John Bonham",508604,16686580,0.99,Track
track556,"Imperatriz","Guga/Marquinho Lessa/Tuninho Professor",339173,11348710,0.99,Track
track557,"Beija-Flor","Caruso/Cleber/Deo/Osmar",327000,10991159,0.99,Track
track558,"Viradouro","Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto",344320,11484362,0.99,Track
track559,"Mocidade","Domenil/J. Brito/Joaozinho/Rap; Marcelo Do",261720,8817757,0.99,Track
track560,"Unidos Da Tijuca","Douglas/Neves; Vicente Das/Silva; Gilmar L./Toninho Gentil/Wantuir",338834,11440689,0.99,Track
track561,"Salgueiro","Augusto/Craig Negoescu/Rocco Filho/Saara; Ze Carlos Da",305920,10294741,0.99,Track
track562,"Mangueira","Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia",298318,9999506,0.99,Track
track563,"União Da Ilha","Dito/Djalma Falcao/Ilha; Almir Da/Márcio André",330945,11100945,0.99,Track
track564,"Grande Rio","Carlos Santos/Ciro/Claudio Russo/Zé Luiz",307252,10251428,0.99,Track
track565,"Portela","Flavio Bororo/Paulo Apparicio/Wagner Alves/Zeca Sereno",319608,10712216,0.99,Track
track566,"Caprichosos","Gule/Jorge 101/Lequinho/Luiz Piao",351320,11870956,0.99,Track
track567,"Tradição","Adalto Magalha/Lourenco",269165,9114880,0.99,Track
track568,"Império Serrano","Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao",334942,11161196,0.99,Track
track569,"Tuiuti","Claudio Martins/David Lima/Kleber Rodrigues/Livre; Cesare Som",259657,8749492,0.99,Track
track570,"(Da Le) Yaleo","Santana",353488,11769507,0.99,Track
track571,"Love Of My Life","Carlos Santana & Dave Matthews",347820,11634337,0.99,Track
track572,"Put Your Lights On","E. Shrody",285178,9394769,0.99,Track
track573,"Africa Bamba","I. Toure; S. Tidiane Toure; Carlos Santana & K. Perazzo",282827,9492487,0.99,Track
track574,"Smooth","M. Itaal Shur & Rob Thomas",298161,9867455,0.99,Track
track575,"Do You Like The Way","L. Hill",354899,11741062,0.99,Track
track576,"Maria Maria","W. Jean; J. Duplessis; Carlos Santana; K. Perazzo & R. Rekow",262635,8664601,0.99,Track
track577,"Migra","R. Taha; Carlos Santana & T. Lindsay",329064,10963305,0.99,Track
track578,"Corazon Espinado","F. Olivera",276114,9206802,0.99,Track
track579,"Wishing It Was","Eale-Eye Cherry; M. Simpson; J. King & M. Nishita",292832,9771348,0.99,Track
track580,"El Farol","Carlos Santana & KC Porter",291160,9599353,0.99,Track
track581,"Primavera","KC Porter & JB Eckl",378618,12504234,0.99,Track
track582,"The Calling","Carlos Santana & C. Thompson",747755,24703884,0.99,Track
track583,"Solução",NULL,247431,8100449,0.99,Track
track584,"Manuel",NULL,230269,7677671,0.99,Track
track585,"Entre E Ouça",NULL,286302,9391004,0.99,Track
track586,"Um Contrato Com Deus",NULL,202501,6636465,0.99,Track
track587,"Um Jantar Pra Dois",NULL,244009,8021589,0.99,Track
track588,"Vamos Dançar",NULL,226194,7617432,0.99,Track
track589,"Um Love",NULL,181603,6095524,0.99,Track
track590,"Seis Da Tarde",NULL,238445,7935898,0.99,Track
track591,"Baixo Rio",NULL,198008,6521676,0.99,Track
track592,"Sombras Do Meu Destino",NULL,280685,9161539,0.99,Track
track593,"Do You Have Other Loves?",NULL,295235,9604273,0.99,Track
